track_title,word,artist
Jaws Theme Swimming,wicked,brandnew
Jaws Theme Swimming,cutting,brandnew
Me vs Maradona vs Elvis,sad,brandnew
Me vs Maradona vs Elvis,malicious,brandnew
Me vs Maradona vs Elvis,scared,brandnew
Me vs Maradona vs Elvis,lie,brandnew
Me vs Maradona vs Elvis,fall,brandnew
Me vs Maradona vs Elvis,empty,brandnew
Me vs Maradona vs Elvis,feeling,brandnew
Me vs Maradona vs Elvis,sin,brandnew
Me vs Maradona vs Elvis,tear,brandnew
Guernica,worry,brandnew
Guernica,blood,brandnew
Guernica,remove,brandnew
Guernica,hurt,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,gallows,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,impossible,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,comatose,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,feeling,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,revenge,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,concealed,brandnew
Good to Know That If I Ever Need Attention All I Have to Do Is Die,prey,brandnew
Play Crack the Sky,broke,brandnew
Play Crack the Sky,risk,brandnew
Play Crack the Sky,buried,brandnew
Play Crack the Sky,dashed,brandnew
Play Crack the Sky,fight,brandnew
Play Crack the Sky,disappear,brandnew
Play Crack the Sky,sunk,brandnew
Play Crack the Sky,funeral,brandnew
"For a Pessimist, I'm Pretty Optimistic",tear,paramore
"For a Pessimist, I'm Pretty Optimistic",fight,paramore
That's What You Get,hurt,paramore
That's What You Get,beating,paramore
That's What You Get,feeling,paramore
That's What You Get,pain,paramore
That's What You Get,riot,paramore
Hallelujah,fall,paramore
Hallelujah,falling,paramore
Hallelujah,screaming,paramore
Misery Business,snare,paramore
Misery Business,misery,paramore
Misery Business,lie,paramore
Misery Business,fire,paramore
Misery Business,steal,paramore
Misery Business,feeling,paramore
When It Rains,miss,paramore
When It Rains,escape,paramore
Let the Flames Begin,shame,paramore
Let the Flames Begin,fragile,paramore
Let the Flames Begin,broken,paramore
Let the Flames Begin,weakness,paramore
Let the Flames Begin,die,paramore
Let the Flames Begin,regret,paramore
Let the Flames Begin,pain,paramore
Let the Flames Begin,buried,paramore
Let the Flames Begin,hiding,paramore
Miracle,pain,paramore
Miracle,broken,paramore
Miracle,kill,paramore
Miracle,fears,paramore
Miracle,lie,paramore
Miracle,leave,paramore
Crushcrushcrush,waste,paramore
We Are Broken,broken,paramore
We Are Broken,war,paramore
Fences,dying,paramore
Fences,hate,paramore
Fences,fight,paramore
Born For This,falling,paramore
Born For This,misery,paramore
Born For This,landslide,paramore
Born For This,kill,paramore
Born For This,feeling,paramore
Born For This,pressure,paramore
Temporary,failure,paramore
Temporary,hurt,paramore
Decoy,forgotten,paramore
Decoy,blue,paramore
Decoy,forced,paramore
My Hero,alarming,paramore
Stop This Song (Lovesick Melody),die,paramore
Stop This Song (Lovesick Melody),hurting,paramore
Stop This Song (Lovesick Melody),spider,paramore
Stop This Song (Lovesick Melody),falling,paramore
Rewind,fall,paramore
Rewind,goodbye,paramore
Rewind,scared,paramore
Say You Will,blue,kanye heartbreak
Say You Will,missing,kanye heartbreak
Say You Will,crash,kanye heartbreak
Say You Will,waste,kanye heartbreak
Say You Will,leave,kanye heartbreak
Say You Will,lose,kanye heartbreak
Welcome To Heartbreak (Ft. Kid Cudi),cracked,kanye heartbreak
Welcome To Heartbreak (Ft. Kid Cudi),chased,kanye heartbreak
Welcome To Heartbreak (Ft. Kid Cudi),bad,kanye heartbreak
Welcome To Heartbreak (Ft. Kid Cudi),leave,kanye heartbreak
Welcome To Heartbreak (Ft. Kid Cudi),heartbreak,kanye heartbreak
Heartless,lost,kanye heartbreak
Heartless,heartless,kanye heartbreak
Heartless,lonely,kanye heartbreak
Heartless,evil,kanye heartbreak
Heartless,mad,kanye heartbreak
Heartless,leave,kanye heartbreak
Amazing (Ft. Jeezy),exhausted,kanye heartbreak
Amazing (Ft. Jeezy),monster,kanye heartbreak
Amazing (Ft. Jeezy),afraid,kanye heartbreak
Amazing (Ft. Jeezy),die,kanye heartbreak
Amazing (Ft. Jeezy),blood,kanye heartbreak
Amazing (Ft. Jeezy),pressure,kanye heartbreak
Love Lockdown,haunted,kanye heartbreak
Love Lockdown,lose,kanye heartbreak
Love Lockdown,screaming,kanye heartbreak
Love Lockdown,escape,kanye heartbreak
Love Lockdown,danger,kanye heartbreak
Love Lockdown,wasting,kanye heartbreak
Paranoid (Ft. Mr. Hudson),paranoid,kanye heartbreak
Paranoid (Ft. Mr. Hudson),worry,kanye heartbreak
Paranoid (Ft. Mr. Hudson),kill,kanye heartbreak
Paranoid (Ft. Mr. Hudson),fight,kanye heartbreak
Paranoid (Ft. Mr. Hudson),complain,kanye heartbreak
Paranoid (Ft. Mr. Hudson),leave,kanye heartbreak
Paranoid (Ft. Mr. Hudson),lost,kanye heartbreak
Paranoid (Ft. Mr. Hudson),heartbreak,kanye heartbreak
RoboCop,misery,kanye heartbreak
RoboCop,crazy,kanye heartbreak
RoboCop,mad,kanye heartbreak
Bad News,bad,kanye heartbreak
See You in My Nightmares (Ft. Lil Wayne),fight,kanye heartbreak
See You in My Nightmares (Ft. Lil Wayne),nightmare,kanye heartbreak
See You in My Nightmares (Ft. Lil Wayne),farewell,kanye heartbreak
Coldest Winter,lonely,kanye heartbreak
Coldest Winter,goodbye,kanye heartbreak
Pinocchio Story,crazy,kanye heartbreak
Pinocchio Story,doubt,kanye heartbreak
Pinocchio Story,hell,kanye heartbreak
Pinocchio Story,jail,kanye heartbreak
Pinocchio Story,feeling,kanye heartbreak
Pinocchio Story,cryin,kanye heartbreak
Pinocchio Story,fault,kanye heartbreak
Pinocchio Story,death,kanye heartbreak
Foreword (Ft. Rex Orange County),falling,tyler
Foreword (Ft. Rex Orange County),sick,tyler
Foreword (Ft. Rex Orange County),doubt,tyler
Foreword (Ft. Rex Orange County),slave,tyler
Foreword (Ft. Rex Orange County),shoot,tyler
Foreword (Ft. Rex Orange County),drown,tyler
Foreword (Ft. Rex Orange County),crash,tyler
Foreword (Ft. Rex Orange County),fall,tyler
Where This Flower Blooms (Ft. Frank Ocean),blue,tyler
Where This Flower Blooms (Ft. Frank Ocean),dark,tyler
See You Again (Ft. Kali Uchis),sick,tyler
See You Again (Ft. Kali Uchis),war,tyler
Who Dat Boy (Ft. A$AP Rocky),death,tyler
Who Dat Boy (Ft. A$AP Rocky),coffin,tyler
Who Dat Boy (Ft. A$AP Rocky),broken,tyler
Who Dat Boy (Ft. A$AP Rocky),bomb,tyler
Who Dat Boy (Ft. A$AP Rocky),feeling,tyler
Who Dat Boy (Ft. A$AP Rocky),mad,tyler
Who Dat Boy (Ft. A$AP Rocky),bad,tyler
Who Dat Boy (Ft. A$AP Rocky),miss,tyler
Who Dat Boy (Ft. A$AP Rocky),disappear,tyler
Who Dat Boy (Ft. A$AP Rocky),worried,tyler
Who Dat Boy (Ft. A$AP Rocky),ill,tyler
Pothole (Ft. Jaden Smith),warned,tyler
Pothole (Ft. Jaden Smith),leave,tyler
Pothole (Ft. Jaden Smith),crash,tyler
Pothole (Ft. Jaden Smith),swerve,tyler
Pothole (Ft. Jaden Smith),snakes,tyler
Pothole (Ft. Jaden Smith),lonely,tyler
Pothole (Ft. Jaden Smith),lone,tyler
Pothole (Ft. Jaden Smith),drown,tyler
Garden Shed (Ft. Estelle),kill,tyler
Garden Shed (Ft. Estelle),hidin,tyler
Garden Shed (Ft. Estelle),lost,tyler
Garden Shed (Ft. Estelle),batter,tyler
"Boredom (Ft. Anna of the North, Corinne Bailey Rae & Rex Orange County)",burial,tyler
"Boredom (Ft. Anna of the North, Corinne Bailey Rae & Rex Orange County)",hell,tyler
"Boredom (Ft. Anna of the North, Corinne Bailey Rae & Rex Orange County)",hate,tyler
"Boredom (Ft. Anna of the North, Corinne Bailey Rae & Rex Orange County)",feeling,tyler
I Ain't Got Time!,hurt,tyler
I Ain't Got Time!,leave,tyler
I Ain't Got Time!,flood,tyler
I Ain't Got Time!,dying,tyler
I Ain't Got Time!,kill,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),lonely,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),sucks,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),bang,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),swerve,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),blues,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),lie,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),bad,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),dark,tyler
911 / Mr. Lonely (Ft. Frank Ocean & Steve Lacy),sick,tyler
Droppin' Seeds (Ft. Lil Wayne),fire,tyler
Droppin' Seeds (Ft. Lil Wayne),banshee,tyler
November,feeling,tyler
November,lost,tyler
November,shitty,tyler
November,hurtin,tyler
November,hate,tyler
November,ultimatum,tyler
November,cried,tyler
November,fell,tyler
November,disappear,tyler
November,leave,tyler
Glitter,feeling,tyler
Glitter,losing,tyler
Glitter,feelin,tyler
Glitter,lie,tyler
Glitter,bad,tyler
In My Dreams (Cudder Anthem),worry,kidcudi
In My Dreams (Cudder Anthem),hell,kidcudi
In My Dreams (Cudder Anthem),threat,kidcudi
Soundtrack 2 My Life,haunted,kidcudi
Soundtrack 2 My Life,sadness,kidcudi
Soundtrack 2 My Life,paranoid,kidcudi
Soundtrack 2 My Life,died,kidcudi
Soundtrack 2 My Life,doom,kidcudi
Soundtrack 2 My Life,wound,kidcudi
Soundtrack 2 My Life,sore,kidcudi
Soundtrack 2 My Life,dark,kidcudi
Soundtrack 2 My Life,insanity,kidcudi
Soundtrack 2 My Life,lie,kidcudi
Simple As...,feeling,kidcudi
Simple As...,hate,kidcudi
Simple As...,terminate,kidcudi
Simple As...,curse,kidcudi
Simple As...,mad,kidcudi
Simple As...,dark,kidcudi
Simple As...,unstable,kidcudi
Solo Dolo (Nightmare),feeling,kidcudi
Solo Dolo (Nightmare),afraid,kidcudi
Solo Dolo (Nightmare),enemy,kidcudi
Solo Dolo (Nightmare),outcast,kidcudi
Solo Dolo (Nightmare),cry,kidcudi
Solo Dolo (Nightmare),insanity,kidcudi
Heart of a Lion (Kid Cudi Theme Music),feeling,kidcudi
Heart of a Lion (Kid Cudi Theme Music),sad,kidcudi
Heart of a Lion (Kid Cudi Theme Music),devil,kidcudi
Heart of a Lion (Kid Cudi Theme Music),rip,kidcudi
Heart of a Lion (Kid Cudi Theme Music),kill,kidcudi
Heart of a Lion (Kid Cudi Theme Music),hell,kidcudi
Heart of a Lion (Kid Cudi Theme Music),regret,kidcudi
Heart of a Lion (Kid Cudi Theme Music),lion,kidcudi
Heart of a Lion (Kid Cudi Theme Music),horror,kidcudi
Heart of a Lion (Kid Cudi Theme Music),dark,kidcudi
Heart of a Lion (Kid Cudi Theme Music),mental,kidcudi
Heart of a Lion (Kid Cudi Theme Music),unstable,kidcudi
Heart of a Lion (Kid Cudi Theme Music),coward,kidcudi
Heart of a Lion (Kid Cudi Theme Music),fight,kidcudi
Heart of a Lion (Kid Cudi Theme Music),hiding,kidcudi
My World (Ft. Billy Cravens),worse,kidcudi
My World (Ft. Billy Cravens),lonely,kidcudi
My World (Ft. Billy Cravens),lowest,kidcudi
My World (Ft. Billy Cravens),mad,kidcudi
My World (Ft. Billy Cravens),lost,kidcudi
My World (Ft. Billy Cravens),shoot,kidcudi
My World (Ft. Billy Cravens),crazy,kidcudi
Day 'n' Nite (Nightmare),stress,kidcudi
Day 'n' Nite (Nightmare),madness,kidcudi
Day 'n' Nite (Nightmare),lonely,kidcudi
Day 'n' Nite (Nightmare),pain,kidcudi
Day 'n' Nite (Nightmare),feelin,kidcudi
Day 'n' Nite (Nightmare),blue,kidcudi
Sky Might Fall,feeling,kidcudi
Sky Might Fall,fall,kidcudi
Sky Might Fall,worried,kidcudi
Sky Might Fall,lightning,kidcudi
Sky Might Fall,desert,kidcudi
Sky Might Fall,lost,kidcudi
Sky Might Fall,drown,kidcudi
Sky Might Fall,falling,kidcudi
Enter Galactic (Love Connection Part I),worry,kidcudi
Enter Galactic (Love Connection Part I),waste,kidcudi
Enter Galactic (Love Connection Part I),hate,kidcudi
Enter Galactic (Love Connection Part I),falling,kidcudi
Enter Galactic (Love Connection Part I),escape,kidcudi
Enter Galactic (Love Connection Part I),prison,kidcudi
Alive (Nightmare) (Ft. Ratatat),feeling,kidcudi
Alive (Nightmare) (Ft. Ratatat),fight,kidcudi
Alive (Nightmare) (Ft. Ratatat),beast,kidcudi
Alive (Nightmare) (Ft. Ratatat),prowl,kidcudi
Alive (Nightmare) (Ft. Ratatat),curse,kidcudi
Alive (Nightmare) (Ft. Ratatat),collapse,kidcudi
Alive (Nightmare) (Ft. Ratatat),lone,kidcudi
Alive (Nightmare) (Ft. Ratatat),evil,kidcudi
Alive (Nightmare) (Ft. Ratatat),feelin,kidcudi
Cudi Zone,hate,kidcudi
Cudi Zone,attack,kidcudi
Cudi Zone,timid,kidcudi
Cudi Zone,lose,kidcudi
Cudi Zone,feeling,kidcudi
Cudi Zone,feelin,kidcudi
Cudi Zone,fall,kidcudi
Cudi Zone,worthless,kidcudi
Cudi Zone,devil,kidcudi
Cudi Zone,wrath,kidcudi
Make Her Say (I Poke Her Face) (Ft. Common & Kanye West),hell,kidcudi
Make Her Say (I Poke Her Face) (Ft. Common & Kanye West),fall,kidcudi
Pursuit of Happiness (Nightmare) (Ft. MGMT & Ratatat),feeling,kidcudi
Pursuit of Happiness (Nightmare) (Ft. MGMT & Ratatat),screaming,kidcudi
Pursuit of Happiness (Nightmare) (Ft. MGMT & Ratatat),fall,kidcudi
Pursuit of Happiness (Nightmare) (Ft. MGMT & Ratatat),die,kidcudi
Pursuit of Happiness (Nightmare) (Ft. MGMT & Ratatat),sorrow,kidcudi
Hyyerr (Ft. King Chip),grief,kidcudi
Hyyerr (Ft. King Chip),doubt,kidcudi
Hyyerr (Ft. King Chip),feeling,kidcudi
Hyyerr (Ft. King Chip),kill,kidcudi
Hyyerr (Ft. King Chip),trippin,kidcudi
Hyyerr (Ft. King Chip),bad,kidcudi
Hyyerr (Ft. King Chip),miss,kidcudi
Hyyerr (Ft. King Chip),tragic,kidcudi
Up Up & Away,feeling,kidcudi
Up Up & Away,worry,kidcudi
Up Up & Away,hell,kidcudi
Up Up & Away,conquer,kidcudi
Up Up & Away,ghost,kidcudi
Man on the Moon,crazy,kidcudi
Man on the Moon,feeling,kidcudi
Man on the Moon,bad,kidcudi
Man on the Moon,dark,kidcudi
Man on the Moon,hurt,kidcudi
T.G.I.F. (Ft. King Chip),detention,kidcudi
T.G.I.F. (Ft. King Chip),lie,kidcudi
T.G.I.F. (Ft. King Chip),lost,kidcudi
Is There Any Love? (Ft. Wale),funk,kidcudi
Is There Any Love? (Ft. Wale),hate,kidcudi
Is There Any Love? (Ft. Wale),leave,kidcudi
Is There Any Love? (Ft. Wale),beast,kidcudi
Is There Any Love? (Ft. Wale),slave,kidcudi
Is There Any Love? (Ft. Wale),evil,kidcudi
Is There Any Love? (Ft. Wale),deprived,kidcudi
Is There Any Love? (Ft. Wale),lynch,kidcudi
Is There Any Love? (Ft. Wale),rip,kidcudi
Is There Any Love? (Ft. Wale),blues,kidcudi
Is There Any Love? (Ft. Wale),war,kidcudi
Is There Any Love? (Ft. Wale),devil,kidcudi
Get Got,blood,deathgrips
Get Got,smash,deathgrips
Get Got,madness,deathgrips
Get Got,losin,deathgrips
Get Got,deprived,deathgrips
Get Got,rot,deathgrips
Get Got,shot,deathgrips
Get Got,sickness,deathgrips
Get Got,cry,deathgrips
Get Got,mental,deathgrips
Get Got,lose,deathgrips
Get Got,lost,deathgrips
Get Got,manic,deathgrips
Get Got,fire,deathgrips
Get Got,ragin,deathgrips
Get Got,sick,deathgrips
The Fever (Aye Aye),suicide,deathgrips
The Fever (Aye Aye),hangin,deathgrips
The Fever (Aye Aye),wastin,deathgrips
The Fever (Aye Aye),fever,deathgrips
The Fever (Aye Aye),execution,deathgrips
The Fever (Aye Aye),witch,deathgrips
The Fever (Aye Aye),losing,deathgrips
The Fever (Aye Aye),rabid,deathgrips
The Fever (Aye Aye),screamin,deathgrips
The Fever (Aye Aye),concussion,deathgrips
The Fever (Aye Aye),fault,deathgrips
The Fever (Aye Aye),plague,deathgrips
The Fever (Aye Aye),devastated,deathgrips
Lost Boys,lost,deathgrips
Lost Boys,blues,deathgrips
Lost Boys,broke,deathgrips
Lost Boys,blood,deathgrips
Lost Boys,rob,deathgrips
Lost Boys,fire,deathgrips
Lost Boys,scar,deathgrips
Lost Boys,pain,deathgrips
Lost Boys,hell,deathgrips
Lost Boys,losin,deathgrips
Lost Boys,shady,deathgrips
Lost Boys,hurt,deathgrips
Lost Boys,beware,deathgrips
Lost Boys,warned,deathgrips
Blackjack,fallin,deathgrips
Blackjack,rob,deathgrips
Blackjack,die,deathgrips
Blackjack,empty,deathgrips
Blackjack,leave,deathgrips
Blackjack,hell,deathgrips
Blackjack,broke,deathgrips
Blackjack,fire,deathgrips
Hustle Bones,death,deathgrips
Hustle Bones,shot,deathgrips
Hustle Bones,bomb,deathgrips
Hustle Bones,feeling,deathgrips
Hustle Bones,rip,deathgrips
Hustle Bones,leave,deathgrips
Hustle Bones,blast,deathgrips
Hustle Bones,blood,deathgrips
Hustle Bones,stained,deathgrips
Hustle Bones,sick,deathgrips
Hustle Bones,darkness,deathgrips
Hustle Bones,lose,deathgrips
Hustle Bones,freaked,deathgrips
Hustle Bones,hell,deathgrips
Hustle Bones,criminal,deathgrips
Hustle Bones,ill,deathgrips
Hustle Bones,thief,deathgrips
I've Seen Footage,shot,deathgrips
I've Seen Footage,hell,deathgrips
I've Seen Footage,ghetto,deathgrips
I've Seen Footage,death,deathgrips
I've Seen Footage,jail,deathgrips
I've Seen Footage,armored,deathgrips
I've Seen Footage,fire,deathgrips
I've Seen Footage,ambulance,deathgrips
I've Seen Footage,kill,deathgrips
I've Seen Footage,crazy,deathgrips
Double Helix,freak,deathgrips
Double Helix,bombin,deathgrips
Double Helix,cutter,deathgrips
Double Helix,blood,deathgrips
Double Helix,feeling,deathgrips
Double Helix,bloody,deathgrips
Double Helix,bleeding,deathgrips
Double Helix,astray,deathgrips
Double Helix,blue,deathgrips
Double Helix,skid,deathgrips
Double Helix,beast,deathgrips
Double Helix,suicide,deathgrips
Double Helix,death,deathgrips
Double Helix,cliff,deathgrips
Double Helix,ghetto,deathgrips
System Blower,kill,deathgrips
System Blower,die,deathgrips
System Blower,murder,deathgrips
System Blower,killing,deathgrips
System Blower,blood,deathgrips
System Blower,bleedin,deathgrips
System Blower,death,deathgrips
System Blower,fiend,deathgrips
System Blower,sick,deathgrips
System Blower,hell,deathgrips
System Blower,shot,deathgrips
System Blower,violence,deathgrips
The Cage,kill,deathgrips
The Cage,hate,deathgrips
The Cage,terrified,deathgrips
The Cage,gun,deathgrips
The Cage,murder,deathgrips
The Cage,bum,deathgrips
The Cage,slayer,deathgrips
The Cage,blood,deathgrips
The Cage,cage,deathgrips
The Cage,thrash,deathgrips
The Cage,shady,deathgrips
The Cage,screamin,deathgrips
Punk Weight,razor,deathgrips
Punk Weight,fire,deathgrips
Punk Weight,lightning,deathgrips
Punk Weight,blood,deathgrips
Punk Weight,nightmare,deathgrips
Punk Weight,leave,deathgrips
Punk Weight,feeling,deathgrips
Punk Weight,death,deathgrips
Punk Weight,ghetto,deathgrips
Punk Weight,war,deathgrips
Punk Weight,guerilla,deathgrips
Punk Weight,mug,deathgrips
Punk Weight,evil,deathgrips
Fuck That,combat,deathgrips
Fuck That,sick,deathgrips
Fuck That,contagion,deathgrips
Fuck That,war,deathgrips
Fuck That,radioactive,deathgrips
Fuck That,broke,deathgrips
Fuck That,bad,deathgrips
Fuck That,murder,deathgrips
Bitch Please,nasty,deathgrips
Bitch Please,razor,deathgrips
Bitch Please,hurt,deathgrips
Bitch Please,kill,deathgrips
Bitch Please,feeling,deathgrips
Bitch Please,gun,deathgrips
Bitch Please,ghost,deathgrips
Bitch Please,hell,deathgrips
Bitch Please,blood,deathgrips
Bitch Please,die,deathgrips
Bitch Please,freak,deathgrips
Bitch Please,darkness,deathgrips
Bitch Please,lash,deathgrips
Bitch Please,shrapnel,deathgrips
Bitch Please,shot,deathgrips
Bitch Please,death,deathgrips
Hacker,spear,deathgrips
Hacker,freak,deathgrips
Hacker,snake,deathgrips
Hacker,grave,deathgrips
Hacker,aggressive,deathgrips
Hacker,warrior,deathgrips
Hacker,disaster,deathgrips
Hacker,bad,deathgrips
Hacker,leave,deathgrips
Hacker,homeless,deathgrips
Hacker,screaming,deathgrips
Hacker,alarm,deathgrips
Flowers & Rope,hurt,princess_red
Flowers & Rope,death,princess_red
Flowers & Rope,lost,princess_red
Flowers & Rope,hate,princess_red
Flowers & Rope,fault,princess_red
Flowers & Rope,feelin,princess_red
Flowers & Rope,sick,princess_red
Flowers & Rope,disturbed,princess_red
Flowers & Rope,regret,princess_red
Your Eyes are Bleeding,lie,princess_red
Your Eyes are Bleeding,ruin,princess_red
Your Eyes are Bleeding,fault,princess_red
Your Eyes are Bleeding,bad,princess_red
Your Eyes are Bleeding,broken,princess_red
Your Eyes are Bleeding,smash,princess_red
Your Eyes are Bleeding,hate,princess_red
Your Eyes are Bleeding,bleeding,princess_red
Your Eyes are Bleeding,sick,princess_red
For the Night,smash,princess_red
For the Night,losin,princess_red
For the Night,breakdown,princess_red
For the Night,fall,princess_red
For the Night,pain,princess_red
For the Night,hate,princess_red
For the Night,crash,princess_red
For the Night,lone,princess_red
For the Night,die,princess_red
Look Up Kid,smash,princess_red
Look Up Kid,bleedin,princess_red
Look Up Kid,darkness,princess_red
Look Up Kid,hell,princess_red
Look Up Kid,scary,princess_red
Look Up Kid,fight,princess_red
Look Up Kid,leave,princess_red
Morphine,smash,princess_red
Morphine,lonely,princess_red
Morphine,console,princess_red
Morphine,sick,princess_red
Morphine,death,princess_red
Morphine,waste,princess_red
At the Top,morgue,princess_red
At the Top,suicide,princess_red
At the Top,sick,princess_red
At the Top,lonely,princess_red
At the Top,beg,princess_red
Little Angel,hell,princess_red
Little Angel,miss,princess_red
Little Angel,regret,princess_red
Together,fight,tripple_trip
Together,lose,tripple_trip
Taking a Walk,die,tripple_trip
Taking a Walk,suicide,tripple_trip
Taking a Walk,coffin,tripple_trip
Wish by Diplo (Ft. Trippie Redd),feeling,tripple_trip
Wish by Diplo (Ft. Trippie Redd),kill,tripple_trip
Wish by Diplo (Ft. Trippie Redd),dragon,tripple_trip
Wish by Diplo (Ft. Trippie Redd),fire,tripple_trip
Wish by Diplo (Ft. Trippie Redd),hell,tripple_trip
Missing My Idols,bomb,tripple_trip
Missing My Idols,extinct,tripple_trip
Missing My Idols,screaming,tripple_trip
Missing My Idols,miss,tripple_trip
Missing My Idols,death,tripple_trip
Missing My Idols,blood,tripple_trip
Missing My Idols,feeling,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),murder,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),fall,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),mad,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),hanging,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),thug,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),feeling,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),dinosaur,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),sin,tripple_trip
Forever Ever (Ft. Reese LAFLARE & Young Thug),bad,tripple_trip
Bird Shit,leave,tripple_trip
Bird Shit,shitty,tripple_trip
Bird Shit,stress,tripple_trip
Bird Shit,bad,tripple_trip
Bird Shit,mad,tripple_trip
Bird Shit,slaughter,tripple_trip
BANG!,desert,tripple_trip
BANG!,bang,tripple_trip
BANG!,doomed,tripple_trip
BANG!,sad,tripple_trip
BANG!,fall,tripple_trip
How You Feel,feeling,tripple_trip
How You Feel,feelin,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),death,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),feeling,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),havoc,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),ashes,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),casket,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),dragon,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),fall,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),attackin,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),insane,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),disappear,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),drown,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),pain,tripple_trip
Dark Knight Dummo (Ft. Travis Scott),bloody,tripple_trip
UKA UKA,mad,tripple_trip
UKA UKA,hate,tripple_trip
UKA UKA,pressure,tripple_trip
UKA UKA,aftermath,tripple_trip
UKA UKA,bang,tripple_trip
UKA UKA,sad,tripple_trip
UKA UKA,hell,tripple_trip
UKA UKA,mob,tripple_trip
UKA UKA,shoot,tripple_trip
UKA UKA,ill,tripple_trip
Oomp's Revenge,blast,tripple_trip
Oomp's Revenge,mad,tripple_trip
Oomp's Revenge,worried,tripple_trip
Oomp's Revenge,sad,tripple_trip
Oomp's Revenge,leave,tripple_trip
Oomp's Revenge,empty,tripple_trip
Oomp's Revenge,feeling,tripple_trip
Underwater FlyZone,lone,tripple_trip
Underwater FlyZone,cry,tripple_trip
Underwater FlyZone,die,tripple_trip
Underwater FlyZone,fight,tripple_trip
Underwater FlyZone,leave,tripple_trip
Underwater FlyZone,dark,tripple_trip
Muddy Sea,sad,yung_lean
Muddy Sea,kill,yung_lean
Muddy Sea,blood,yung_lean
Muddy Sea,erase,yung_lean
Muddy Sea,horror,yung_lean
Muddy Sea,miss,yung_lean
Muddy Sea,death,yung_lean
Muddy Sea,snakes,yung_lean
Red Bottom Sky,bottomless,yung_lean
Red Bottom Sky,broken,yung_lean
Red Bottom Sky,nervous,yung_lean
Red Bottom Sky,cursed,yung_lean
Red Bottom Sky,broke,yung_lean
Red Bottom Sky,hurtin,yung_lean
Red Bottom Sky,darkness,yung_lean
Red Bottom Sky,shoot,yung_lean
Red Bottom Sky,dark,yung_lean
Red Bottom Sky,lost,yung_lean
Red Bottom Sky,scared,yung_lean
Red Bottom Sky,lose,yung_lean
Red Bottom Sky,paranoid,yung_lean
Red Bottom Sky,violence,yung_lean
Red Bottom Sky,fooled,yung_lean
Skimask,stranger,yung_lean
Skimask,feelin,yung_lean
Skimask,hurt,yung_lean
Skimask,sad,yung_lean
Skimask,leave,yung_lean
Skimask,broken,yung_lean
Skimask,gun,yung_lean
Silver Arrows,die,yung_lean
Silver Arrows,mental,yung_lean
Silver Arrows,psych,yung_lean
Silver Arrows,vengeance,yung_lean
Silver Arrows,fall,yung_lean
Silver Arrows,fire,yung_lean
Metallic Intuition,leave,yung_lean
Metallic Intuition,fall,yung_lean
Metallic Intuition,death,yung_lean
Metallic Intuition,feeling,yung_lean
Metallic Intuition,empty,yung_lean
Metallic Intuition,wrath,yung_lean
Metallic Intuition,spaz,yung_lean
Metallic Intuition,damage,yung_lean
Push / Lost Weekend,blue,yung_lean
Push / Lost Weekend,empty,yung_lean
Push / Lost Weekend,lost,yung_lean
Push / Lost Weekend,lightning,yung_lean
Salute / Pacman,sad,yung_lean
Salute / Pacman,bang,yung_lean
Salute / Pacman,paranoia,yung_lean
Salute / Pacman,feelin,yung_lean
Salute / Pacman,war,yung_lean
