track_title,line,word,artist,track_n,lyric
Take Care,55,fire,young thug,14,"Yeah, she fire right by"
Take Care,67,broke,young thug,14,"Broke nigga, stop that madness"
Take Care,67,madness,young thug,14,"Broke nigga, stop that madness"
Take Care,70,panic,young thug,14,"Trip on these hoes, make 'em panic"
Take Care,77,missin,young thug,14,A hood girl with a missin' taillight
The End.,1,tragic,black_parade,1,"Now, come one, come all to this tragic affair"
The End.,2,despair,black_parade,1,"Wipe off that makeup, what's in is despair"
The End.,7,goodbye,black_parade,1,"So gather 'round, piggies, and kiss this goodbye"
The End.,8,cry,black_parade,1,"I'd encourage your smiles, I'll expect you won't cry"
The End.,9,funeral,black_parade,1,"Another contusion, my funeral jag"
The End.,10,resignation,black_parade,1,"Here's my resignation, I'll serve it in drag"
The End.,17,hell,black_parade,1,(Get me the hell out of here)
The End.,19,die,black_parade,1,"(Too young to die and, my dear)"
Dead!,2,beating,black_parade,2,And if your heart stops beating
Dead!,11,death,black_parade,2,Have you heard the news that you're dead?
Dead!,14,hospital,black_parade,2,"Oh, take me from the hospital bed"
Dead!,16,death,black_parade,2,And wouldn't it be great if we were dead?
Dead!,17,death,black_parade,2,"Oh, dead"
Dead!,18,squeamish,black_parade,2,"Tongue-tied and oh, so squeamish"
Dead!,19,fell,black_parade,2,You never fell in love
Dead!,27,death,black_parade,2,Have you heard the news that you're dead?
Dead!,30,hospital,black_parade,2,"Oh, take me from the hospital bed"
Dead!,32,death,black_parade,2,And wouldn't it be great if we were dead?
Dead!,55,death,black_parade,2,Then why am I dead?
Dead!,56,death,black_parade,2,Dead!
This Is How I Disappear,3,blood,black_parade,3,Drain all the blood and give the kids a show
This Is How I Disappear,4,dark,black_parade,3,By streetlight this dark night
This Is How I Disappear,8,disappear,black_parade,3,And without you is how I disappear
This Is How I Disappear,10,disappear,black_parade,3,And without you is how I disappear
This Is How I Disappear,12,death,black_parade,3,Who walks among the famous living dead
This Is How I Disappear,18,disappear,black_parade,3,That without you is how I disappear
This Is How I Disappear,20,disappear,black_parade,3,And without you is how I disappear
This Is How I Disappear,22,cry,black_parade,3,Can you hear me cry out to you?
This Is How I Disappear,23,choke,black_parade,3,"Words I thought I'd choke on, figure out"
This Is How I Disappear,25,ghost,black_parade,3,I'm just a ghost
This Is How I Disappear,26,hurt,black_parade,3,So I can't hurt you anymore
This Is How I Disappear,27,hurt,black_parade,3,So I can't hurt you anymore
This Is How I Disappear,34,disappear,black_parade,3,And without you is how I disappear
This Is How I Disappear,35,disappear,black_parade,3,And without you is how I disappear
The Sharpest Lives,2,crash,black_parade,4,"If I crash on the couch, can I sleep in my clothes?"
The Sharpest Lives,4,leave,black_parade,4,"If it looks like I'm laughing, I'm really just asking to leave this alone"
The Sharpest Lives,7,beast,black_parade,4,You can watch me corrode like a beast in repose
The Sharpest Lives,8,poison,black_parade,4,"'Cause I love all the poison, away with the boys in the band"
The Sharpest Lives,11,shot,black_parade,4,Give me a shot to remember
The Sharpest Lives,12,pain,black_parade,4,And you can take all the pain away from me
The Sharpest Lives,13,surrender,black_parade,4,A kiss and I will surrender
The Sharpest Lives,16,ashamed,black_parade,4,"So bright, the sun is ashamed to rise and be"
The Sharpest Lives,18,leave,black_parade,4,So you can leave like the sane abandoned me
The Sharpest Lives,18,abandoned,black_parade,4,So you can leave like the sane abandoned me
The Sharpest Lives,19,dark,black_parade,4,There's a place in the dark where the animals go
The Sharpest Lives,20,cannibal,black_parade,4,"You can take off your skin, in the cannibal glow"
The Sharpest Lives,22,dagger,black_parade,4,"Drop the dagger and lather the blood on your hands, Romeo"
The Sharpest Lives,22,blood,black_parade,4,"Drop the dagger and lather the blood on your hands, Romeo"
The Sharpest Lives,25,shot,black_parade,4,Give me a shot to remember
The Sharpest Lives,26,pain,black_parade,4,And you can take all the pain away from me
The Sharpest Lives,27,surrender,black_parade,4,A kiss and I will surrender
The Sharpest Lives,30,ashamed,black_parade,4,"So bright, the sun is ashamed to rise and be"
The Sharpest Lives,32,leave,black_parade,4,So you can leave like the sane abandoned me
The Sharpest Lives,32,abandoned,black_parade,4,So you can leave like the sane abandoned me
The Sharpest Lives,33,shot,black_parade,4,Give me a shot to remember
The Sharpest Lives,34,pain,black_parade,4,And you can take all the pain away from me
The Sharpest Lives,35,surrender,black_parade,4,A kiss and I will surrender
The Sharpest Lives,38,ashamed,black_parade,4,"So bright, the sun is ashamed to rise and be"
The Sharpest Lives,40,leave,black_parade,4,So you can leave like the sane abandoned me
The Sharpest Lives,40,abandoned,black_parade,4,So you can leave like the sane abandoned me
Welcome to the Black Parade,5,broken,black_parade,5,Would you be the savior of the broken
Welcome to the Black Parade,10,leave,black_parade,5,"""Because one day, I'll leave you"
Welcome to the Black Parade,11,phantom,black_parade,5,A phantom to lead you in the summer
Welcome to the Black Parade,17,broken,black_parade,5,Would you be the savior of the broken
Welcome to the Black Parade,19,feeling,black_parade,5,Sometimes I get the feeling she's watching over me
Welcome to the Black Parade,20,feeling,black_parade,5,And other times I feel like I should go
Welcome to the Black Parade,21,fall,black_parade,5,"And through it all, the rise and fall, the bodies in the streets"
Welcome to the Black Parade,25,death,black_parade,5,"And though you're dead and gone, believe me"
Welcome to the Black Parade,31,misery,black_parade,5,Your misery and hate will kill us all
Welcome to the Black Parade,31,hate,black_parade,5,Your misery and hate will kill us all
Welcome to the Black Parade,31,kill,black_parade,5,Your misery and hate will kill us all
Welcome to the Black Parade,36,death,black_parade,5,"And though you're dead and gone, believe me"
Welcome to the Black Parade,39,broken,black_parade,5,And though you're broken and defeated
Welcome to the Black Parade,39,defeated,black_parade,5,And though you're broken and defeated
Welcome to the Black Parade,40,weary,black_parade,5,Your weary widow marches
Welcome to the Black Parade,40,widow,black_parade,5,Your weary widow marches
Welcome to the Black Parade,41,fears,black_parade,5,"On and on, we carry through the fears"
Welcome to the Black Parade,43,disappointed,black_parade,5,Disappointed faces of your peers
Welcome to the Black Parade,46,die,black_parade,5,"Do or die, you'll never make me"
Welcome to the Black Parade,52,broken,black_parade,5,Give a cheer for all the broken
Welcome to the Black Parade,60,death,black_parade,5,And though you're dead and gone believe me
Welcome to the Black Parade,63,broken,black_parade,5,And though you're broken and defeated
Welcome to the Black Parade,63,defeated,black_parade,5,And though you're broken and defeated
Welcome to the Black Parade,64,weary,black_parade,5,Your weary widow marches
Welcome to the Black Parade,64,widow,black_parade,5,Your weary widow marches
Welcome to the Black Parade,65,die,black_parade,5,"Do or die, you'll never make me"
Welcome to the Black Parade,70,die,black_parade,5,"Do or die, you'll never make me"
I Don't Love You,15,cry,black_parade,6,Sometimes I cry so hard from pleading
I Don't Love You,16,sick,black_parade,6,So sick and tired of all the needless beating
I Don't Love You,16,beating,black_parade,6,So sick and tired of all the needless beating
I Don't Love You,20,blood,black_parade,6,And after all the blood that you still owe
House of Wolves,9,hell,black_parade,7,"Well, I think I'm gonna burn in Hell"
House of Wolves,12,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,13,bad,black_parade,7,"Tell me I'm a bad man, kick me like a stray"
House of Wolves,14,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,19,ambulance,black_parade,7,You play ring around the ambulance
House of Wolves,23,ashes,black_parade,7,"And I said ashes to ashes, we all fall down"
House of Wolves,23,fall,black_parade,7,"And I said ashes to ashes, we all fall down"
House of Wolves,25,ashes,black_parade,7,"I said ashes to ashes, we all fall down"
House of Wolves,25,fall,black_parade,7,"I said ashes to ashes, we all fall down"
House of Wolves,27,hell,black_parade,7,"Well, I think I'm gonna burn in Hell"
House of Wolves,30,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,31,bad,black_parade,7,"Tell me I'm a bad man, kick me like a stray"
House of Wolves,32,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,33,devil,black_parade,7,You better run like the devil
House of Wolves,34,leave,black_parade,7,'Cause they're never gonna leave you alone
House of Wolves,37,blood,black_parade,7,And as the blood runs down the walls
House of Wolves,39,bad,black_parade,7,I've been a bad motherfucker
House of Wolves,43,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,44,bad,black_parade,7,"Tell me I'm a bad man, kick me like a stray"
House of Wolves,45,grave,black_parade,7,"Tell me I'm an angel, take this to my grave"
House of Wolves,46,bad,black_parade,7,"Tell me I'm a bad, bad, bad, bad man"
House of Wolves,47,bad,black_parade,7,"Tell me I'm a bad, bad, bad, bad man"
House of Wolves,48,bad,black_parade,7,"Tell me I'm a bad, bad, bad, bad man"
House of Wolves,49,bad,black_parade,7,"Tell me I'm a bad, bad, bad, bad man"
Cancer,6,bury,black_parade,8,And bury me in all my favorite colors
Cancer,11,awful,black_parade,8,'Cause I'm awful just to see
Cancer,12,abandoned,black_parade,8,'Cause all my hairs abandoned all my body
Cancer,13,agony,black_parade,8,"Oh, my agony"
Mama,1,hell,black_parade,9,"Mama, we all go to hell"
Mama,2,hell,black_parade,9,"Mama, we all go to hell"
Mama,4,hell,black_parade,9,"Mama, we all go to hell"
Mama,5,die,black_parade,9,"Oh well now, Mama, we're all gonna die"
Mama,6,die,black_parade,9,"Mama, we're all gonna die"
Mama,7,hate,black_parade,9,"Stop asking me questions, I'd hate to see you cry"
Mama,7,cry,black_parade,9,"Stop asking me questions, I'd hate to see you cry"
Mama,8,die,black_parade,9,"Mama, we're all gonna die"
Mama,16,coffin,black_parade,9,"And right now, they're building a coffin your size"
Mama,18,war,black_parade,9,"Well mother, what the war did to my legs and to my tongue"
Mama,20,infection,black_parade,9,"If you could coddle the infection, they can amputate at once"
Mama,31,hell,black_parade,9,"Mama, we all go to hell"
Mama,32,hell,black_parade,9,"Mama, we all go to hell"
Mama,34,hell,black_parade,9,"Mama, we all go to hell"
Mama,39,gun,black_parade,9,But there's shit that I've done with this fuck of a gun
Mama,40,cry,black_parade,9,"You would cry out your eyes, all along"
Mama,42,fall,black_parade,9,"Through fortune and fame, we fall"
Mama,44,ashes,black_parade,9,To return from the ashes you call
Mama,47,die,black_parade,9,"So raise your glass high, for tomorrow, we die"
Mama,48,ashes,black_parade,9,And return from the ashes you call
Sleep,6,worse,black_parade,10,"They're not like tremors, they're worse than tremors"
Sleep,9,worse,black_parade,10,They are worse than tremors
Sleep,15,madman,black_parade,10,Or a madman and polluted
Sleep,18,sympathy,black_parade,10,Undeserving of your sympathy
Sleep,21,cry,black_parade,10,How could you cry for me?
Sleep,22,feeling,black_parade,10,Cause I don't feel bad about it
Sleep,22,bad,black_parade,10,Cause I don't feel bad about it
Sleep,24,goodbye,black_parade,10,Kiss me goodbye
Sleep,29,horror,black_parade,10,For the horror that I'm in
Sleep,30,bad,black_parade,10,"For the good guys, and the bad guys"
Sleep,32,tyranny,black_parade,10,Three cheers for tyranny
Sleep,36,cry,black_parade,10,How could you cry for me?
Sleep,37,feeling,black_parade,10,Cause I don't feel bad about it
Sleep,37,bad,black_parade,10,Cause I don't feel bad about it
Sleep,39,goodbye,black_parade,10,Kiss me goodbye
Sleep,42,awful,black_parade,10,The hardest part's the awful things that I've seen
Sleep,45,dying,black_parade,10,I see people that I love dying and
Teenagers,4,gun,black_parade,11,Because they sleep with a gun
Teenagers,10,rip,black_parade,11,They're gonna rip up your heads
Teenagers,12,murder,black_parade,11,Another cog in the murder machine
Teenagers,13,scare,black_parade,11,"They said ""all teenagers scare the living shit out of me"
Teenagers,15,darken,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,15,violent,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,16,leave,black_parade,11,"Maybe they'll leave you alone, but not me"
Teenagers,18,awful,black_parade,11,The awful names that they stick
Teenagers,20,hurt,black_parade,11,But if you're troubled and hurt
Teenagers,23,scare,black_parade,11,"They said ""all teenagers scare the living shit out of me"
Teenagers,25,darken,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,25,violent,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,26,leave,black_parade,11,"Maybe they'll leave you alone, but not me"
Teenagers,28,scare,black_parade,11,"They said ""all teenagers scare the living shit out of me"
Teenagers,30,darken,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,30,violent,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,31,leave,black_parade,11,"Maybe they'll leave you alone, but not me"
Teenagers,33,scare,black_parade,11,"""Teenagers scare the living shit out of me"
Teenagers,35,darken,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,35,violent,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,36,leave,black_parade,11,"Maybe they'll leave you alone, but not me"
Teenagers,37,scare,black_parade,11,"""Teenagers scare the living shit out of me"
Teenagers,39,darken,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,39,violent,black_parade,11,So darken your clothes or strike a violent pose
Teenagers,40,leave,black_parade,11,"Maybe they'll leave you alone, but not me"
Disenchanted,5,hate,black_parade,12,I hate the ending myself
Disenchanted,8,heartache,black_parade,12,That gave me heartache to sing
Disenchanted,9,lie,black_parade,12,It was a lie when they smiled
Disenchanted,10,feeling,black_parade,12,"And said, ""You won't feel a thing"""
Disenchanted,12,sting,black_parade,12,We laughed so hard it would sting
Disenchanted,20,sad,black_parade,12,You're just a sad song with nothing to say
Disenchanted,21,hospital,black_parade,12,About a life-long wait for a hospital stay
Disenchanted,26,guillotine,black_parade,12,Bring out the old guillotine
Disenchanted,35,sad,black_parade,12,You're just a sad song with nothing to say
Disenchanted,36,hospital,black_parade,12,About a life-long wait for a hospital stay
Disenchanted,43,sad,black_parade,12,You're just a sad song with nothing to say
Disenchanted,44,hospital,black_parade,12,About a life-long wait for a hospital stay
Disenchanted,47,sad,black_parade,12,You're just a sad song with nothing to say
Disenchanted,48,hospital,black_parade,12,About a life-long wait for a hospital stay
Famous Last Words,14,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,15,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Famous Last Words,24,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,25,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Famous Last Words,28,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,29,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Famous Last Words,38,death,black_parade,13,Asleep or dead
Famous Last Words,46,death,black_parade,13,Asleep or dead
Famous Last Words,50,death,black_parade,13,Asleep or dead
Famous Last Words,54,death,black_parade,13,Asleep or dead
Famous Last Words,55,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,56,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Famous Last Words,59,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,60,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Famous Last Words,63,afraid,black_parade,13,I am not afraid to keep on living
Famous Last Words,64,afraid,black_parade,13,"I am not afraid to walk this world, alone"
Blood (Hidden Track),5,blood,black_parade,14,"So give them blood, blood, gallons of the stuff"
Blood (Hidden Track),7,blood,black_parade,14,"So give them blood, blood, blood"
Blood (Hidden Track),8,flood,black_parade,14,Grab a glass because there's going to be a flood
Blood (Hidden Track),12,alarming,black_parade,14,But it's really quite alarming cause I'm such an awful fuck
Blood (Hidden Track),12,awful,black_parade,14,But it's really quite alarming cause I'm such an awful fuck
Blood (Hidden Track),14,blood,black_parade,14,"I gave you blood, blood, gallons of the stuff"
Blood (Hidden Track),16,blood,black_parade,14,"I gave you blood, blood, blood"
Kill All Your Friends,3,coffin,black_parade,15,And you can sleep in a coffin
Kill All Your Friends,8,tragic,black_parade,15,'Cause it's tragic with a capital 'T'
Kill All Your Friends,10,funeral,black_parade,15,'Cause we all wanna party when the funeral ends
Kill All Your Friends,12,bury,black_parade,15,And we all get together when we bury our friends
Kill All Your Friends,17,die,black_parade,15,"And you're walking away, and I will die in this place"
Kill All Your Friends,21,feeling,black_parade,15,I ain't feeling the love
Kill All Your Friends,25,killing,black_parade,15,I was killing before killing was cool
Kill All Your Friends,27,funeral,black_parade,15,'Cause we all wanna party when the funeral ends
Kill All Your Friends,29,bury,black_parade,15,And we all get together when we bury our friends
Kill All Your Friends,34,die,black_parade,15,And I will die in this place
Kill All Your Friends,46,funeral,black_parade,15,'Cause we all want to party when the funeral ends
Kill All Your Friends,48,bury,black_parade,15,And we all get together when we bury our friends
Kill All Your Friends,53,drown,black_parade,15,And I will drown in the fear
Heaven Help Us,1,screaming,black_parade,16,"Hear the sound, the angels come screaming"
Heaven Help Us,2,bleeding,black_parade,16,"Down your voice, I hear you've been bleeding"
Heaven Help Us,9,falling,black_parade,16,As you're falling down
Heaven Help Us,12,screaming,black_parade,16,Or screaming or 
Heaven Help Us,17,blood,black_parade,16,While spitting out the blood and screaming
Heaven Help Us,17,screaming,black_parade,16,While spitting out the blood and screaming
Heaven Help Us,22,falling,black_parade,16,As you're falling down
Heaven Help Us,29,blood,black_parade,16,"Wipe away those tears of blood, again"
Heaven Help Us,35,falling,black_parade,16,As you're falling down
Heaven Help Us,37,misery,black_parade,16,"(You don't know a thing about my sins, how the misery begins)"
Heaven Help Us,42,misery,black_parade,16,"(You don't know a thing about my sins, how the misery begins)"
My Way Home Is Through You,2,tear,black_parade,17,Tear apart all of my insides
My Way Home Is Through You,3,rifle,black_parade,17,When they rifle in
My Way Home Is Through You,7,crime,black_parade,17,You were always born a crime
My Way Home Is Through You,8,grave,black_parade,17,We salute you in your grave
My Way Home Is Through You,15,gun,black_parade,17,"(Well, my gun fires"
My Way Home Is Through You,21,leave,black_parade,17,Would you leave me lying here?
My Way Home Is Through You,23,government,black_parade,17,Or sing about the government
My Way Home Is Through You,25,suicide,black_parade,17,Adolescent suicide
My Way Home Is Through You,54,cry,black_parade,17,"Come on angel, don't you cry"
My Way Home Is Through You,55,cry,black_parade,17,"Come on angel, don't you cry"
My Way Home Is Through You,56,cry,black_parade,17,"Come on angel, don't you cry"
My Way Home Is Through You,57,cry,black_parade,17,"Come on angel, don't you cry"
Set Phasers to Stun,10,mistake,where_you,1,"Every word that I said, what a big mistake"
Set Phasers to Stun,27,blue,where_you,1,"Ocean blue, paint it white"
Bonus Mosh Pt. II,1,scream,where_you,2,"So scream, I heard about your message"
Bonus Mosh Pt. II,4,scream,where_you,2,(So scream louder now)
Bonus Mosh Pt. II,7,feeling,where_you,2,"But can't you, can't you feel it rolling off your lips"
Bonus Mosh Pt. II,9,hurt,where_you,2,"Well, it's love, make it hurt, I deserve it"
Bonus Mosh Pt. II,10,hurt,where_you,2,"Well, it's love, make it hurt, I deserve it"
Bonus Mosh Pt. II,11,hurt,where_you,2,"Well, it's love, it's love, it's love, make it hurt"
Bonus Mosh Pt. II,17,feeling,where_you,2,"Can't you, can't you feel it rolling off your lips"
Bonus Mosh Pt. II,19,hurt,where_you,2,"Well, it's love, make it hurt, I deserve it"
Bonus Mosh Pt. II,20,hurt,where_you,2,"Well, it's love, make it hurt, I deserve it"
Bonus Mosh Pt. II,21,hurt,where_you,2,"Well, it's love, it's love, it's love, make it hurt"
Bonus Mosh Pt. II,38,leave,where_you,2,Don't leave me if that's what you wanted to hear
Bonus Mosh Pt. II,42,leave,where_you,2,Don't leave me if that's what you wanted to hear
A Decade Under the Influence,1,sad,where_you,3,"Well, sad, small, sweet, so delicate"
A Decade Under the Influence,2,dying,where_you,3,It used to be this dying breed
A Decade Under the Influence,3,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,3,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,4,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,4,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,7,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,7,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,8,bad,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,8,feeling,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,11,hell,where_you,3,To hell with you and all your friends
A Decade Under the Influence,12,hell,where_you,3,"To hell with you and all your friends, it's on"
A Decade Under the Influence,13,sad,where_you,3,"Well, sad, small, sure and porcelain"
A Decade Under the Influence,14,nervous,where_you,3,"You're skin and bones, I'm a nervous wreck"
A Decade Under the Influence,14,wreck,where_you,3,"You're skin and bones, I'm a nervous wreck"
A Decade Under the Influence,15,bad,where_you,3,"Well, I've got a bad feeling about this when it come to this"
A Decade Under the Influence,15,feeling,where_you,3,"Well, I've got a bad feeling about this when it come to this"
A Decade Under the Influence,16,bad,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,16,feeling,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,19,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,19,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,20,bad,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,20,feeling,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,23,hell,where_you,3,To hell with you and all your friends
A Decade Under the Influence,24,hell,where_you,3,"To hell with you and all your friends, it's on"
A Decade Under the Influence,25,bad,where_you,3,I've got a bad feeling about this (what is this for?)
A Decade Under the Influence,25,feeling,where_you,3,I've got a bad feeling about this (what is this for?)
A Decade Under the Influence,26,bad,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,26,feeling,where_you,3,I've got a bad feeling about...
A Decade Under the Influence,39,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,39,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,40,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,40,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,43,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,43,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,44,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,44,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,47,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,47,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,48,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,48,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,51,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,51,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,52,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,52,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,55,bad,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,55,feeling,where_you,3,"Well, I've got a bad feeling about this"
A Decade Under the Influence,56,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,56,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,59,bad,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,59,feeling,where_you,3,I've got a bad feeling about this
A Decade Under the Influence,60,bad,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,60,feeling,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,61,bad,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,61,feeling,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,62,bad,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,62,feeling,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,63,bad,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,63,feeling,where_you,3,"I've got a bad feeling about this, I am you"
A Decade Under the Influence,64,bad,where_you,3,"I've got a bad feeling about this, I am"
A Decade Under the Influence,64,feeling,where_you,3,"I've got a bad feeling about this, I am"
A Decade Under the Influence,65,bad,where_you,3,I got it bad
A Decade Under the Influence,66,bad,where_you,3,I got it bad
A Decade Under the Influence,67,bad,where_you,3,I got it bad
A Decade Under the Influence,68,bad,where_you,3,I got it bad
A Decade Under the Influence,69,bad,where_you,3,I got it bad
A Decade Under the Influence,70,bad,where_you,3,I got it bad
This Photograph Is Proof (I Know You Know),20,feeling,where_you,4,And you almost feel better
This Photograph Is Proof (I Know You Know),22,bad,where_you,4,"You see, it's never bad enough"
This Photograph Is Proof (I Know You Know),23,leave,where_you,4,To just leave or give up
This Photograph Is Proof (I Know You Know),24,feeling,where_you,4,But it's never good enough to feel right
This Photograph Is Proof (I Know You Know),30,impossible,where_you,4,Were impossible to hold
The Union,2,sinner,where_you,5,From saint to sinner
The Union,8,kill,where_you,5,I swear to god I'm gonna kill him
New American Classic,15,doubt,where_you,6,"You try to avoid it, but there's not a doubt"
New American Classic,27,doubt,where_you,6,"You try to avoid it, but there's not a doubt"
New American Classic,37,doubt,where_you,6,"You try to avoid it, but there's not a doubt"
I Am Fred Astaire,6,upset,where_you,7,Just to upset you more (just to keep you busy)
I Am Fred Astaire,10,scream,where_you,7,"Scream, safe haven"
I Am Fred Astaire,20,scream,where_you,7,Scream older and wiser
I Am Fred Astaire,21,resentment,where_you,7,Still filled with resentment
I Am Fred Astaire,25,resentment,where_you,7,Still filled with resentment
I Am Fred Astaire,28,fire,where_you,7,Five o' clock the floor caught fire with footsteps (my footsteps)
I Am Fred Astaire,29,disease,where_you,7,And spread like a disease to the door
I Am Fred Astaire,34,nightmare,where_you,7,When you were court side for this nightmare
I Am Fred Astaire,37,scream,where_you,7,Scream older and wiser
I Am Fred Astaire,38,resentment,where_you,7,Still filled with resentment
I Am Fred Astaire,42,resentment,where_you,7,Still filled with resentment
One-Eighty by Summer,2,bad,where_you,8,You need me like a bad habit
One-Eighty by Summer,3,defenseless,where_you,8,"One that leaves you defenseless, dependent, and alone"
One-Eighty by Summer,4,afraid,where_you,8,"Are you afraid to say what you want to, tell me you want to?"
One-Eighty by Summer,6,bad,where_you,8,You need me like a bad habit
One-Eighty by Summer,7,defenseless,where_you,8,"One that leaves you defenseless, dependent, and alone"
One-Eighty by Summer,8,afraid,where_you,8,"Are you afraid to say what you want to, tell me you want to?"
One-Eighty by Summer,10,damage,where_you,8,The damage from way back when it mattered
One-Eighty by Summer,17,ashamed,where_you,8,"Are you ashamed to say what you want to, tell me you want to?"
One-Eighty by Summer,18,ashamed,where_you,8,"Are you ashamed to say what you want to, tell me you want to?"
One-Eighty by Summer,20,ashamed,where_you,8,"Are you ashamed to say what you want to, tell me you want to?"
One-Eighty by Summer,23,ashamed,where_you,8,"Are you ashamed to say what you want to, tell me you want to?"
One-Eighty by Summer,27,pointless,where_you,8,It just seems pointless
One-Eighty by Summer,50,defenseless,where_you,8,"I need you defenseless, dependent, and alone"
Number Five with a Bullet,1,die,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,1,miserable,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,6,fall,where_you,9,Said it makes you want to fall in love
Number Five with a Bullet,9,die,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,9,miserable,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,22,die,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,22,miserable,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,28,die,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,28,miserable,where_you,9,"We're gonna die like this, you know, miserable and old"
Number Five with a Bullet,34,die,where_you,9,We're gonna die like this
Number Five with a Bullet,35,miss,where_you,9,We're all hit or miss
Number Five with a Bullet,37,die,where_you,9,We're gonna die like this
Number Five with a Bullet,38,miserable,where_you,9,"Miserable and old, and old"
Number Five with a Bullet,40,die,where_you,9,We're gonna die like this
Number Five with a Bullet,41,miss,where_you,9,We're all hit or miss
Number Five with a Bullet,43,die,where_you,9,We're gonna die like this
Number Five with a Bullet,44,miserable,where_you,9,"Miserable and old, and old"
